Inf	0.748589	0.526219	0.117705	0.026270	-0.171092	-0.210253	0.114398	-0.079091	-0.370218
0.748589	Inf	0.749672	-0.102874	0.077030	0.176032	-0.121141	-0.046331	-0.242346	-0.522724
0.526219	0.749672	Inf	-0.028641	0.301853	0.175122	-0.363817	-0.356931	-0.811886	-0.285406
0.117705	-0.102874	-0.028641	Inf	0.175179	-0.029693	-0.363702	-0.382721	-0.017233	-0.050296
0.026270	0.077030	0.301853	0.175179	Inf	0.130015	-0.200956	-0.440671	-0.371846	-0.202653
-0.171092	0.176032	0.175122	-0.029693	0.130015	Inf	0.203747	-0.393387	-0.434535	-0.390840
-0.210253	-0.121141	-0.363817	-0.363702	-0.200956	0.203747	Inf	0.321255	0.113745	0.073400
0.114398	-0.046331	-0.356931	-0.382721	-0.440671	-0.393387	0.321255	Inf	0.583273	0.055959
-0.079091	-0.242346	-0.811886	-0.017233	-0.371846	-0.434535	0.113745	0.583273	Inf	0.105591
-0.370218	-0.522724	-0.285406	-0.050296	-0.202653	-0.390840	0.073400	0.055959	0.105591	Inf
