Inf	0.660688	0.781622	-0.239419	0.060784	0.147184	0.149555	0.126043	-0.457280	-0.350319
0.660688	Inf	0.333291	-0.223113	0.238944	0.283850	0.279608	0.298406	-0.324505	-0.319902
0.781622	0.333291	Inf	-0.496626	-0.017165	0.134624	0.242132	-0.250009	-0.255027	-0.125388
-0.239419	-0.223113	-0.496626	Inf	0.111251	-0.298955	-0.396924	0.001725	0.055523	-0.262756
0.060784	0.238944	-0.017165	0.111251	Inf	0.135332	-0.160584	0.139186	-0.302956	-0.139635
0.147184	0.283850	0.134624	-0.298955	0.135332	Inf	0.476061	0.094973	-0.612404	-0.315346
0.149555	0.279608	0.242132	-0.396924	-0.160584	0.476061	Inf	0.074267	-0.258360	0.069899
0.126043	0.298406	-0.250009	0.001725	0.139186	0.094973	0.074267	Inf	-0.052294	-0.161808
-0.457280	-0.324505	-0.255027	0.055523	-0.302956	-0.612404	-0.258360	-0.052294	Inf	0.358963
-0.350319	-0.319902	-0.125388	-0.262756	-0.139635	-0.315346	0.069899	-0.161808	0.358963	Inf
