Inf	1.002113	0.146271	-0.080217	0.065516	-0.288498	-0.276315	0.389714	-0.208613	-0.308954
1.002113	Inf	0.420138	-0.095259	0.067340	-0.340537	-0.221504	0.234073	-0.400276	-0.174383
0.146271	0.420138	Inf	-0.202548	-0.552508	0.051242	0.261313	-0.369480	-0.158312	-0.174042
-0.080217	-0.095259	-0.202548	Inf	0.025986	-0.289403	-0.420256	-0.032058	0.029892	-0.132340
0.065516	0.067340	-0.552508	0.025986	Inf	-0.105760	-0.217713	0.256160	-0.565290	0.103015
-0.288498	-0.340537	0.051242	-0.289403	-0.105760	Inf	0.546629	-0.383291	-0.127650	0.040867
-0.276315	-0.221504	0.261313	-0.420256	-0.217713	0.546629	Inf	-0.217340	-0.149669	0.040275
0.389714	0.234073	-0.369480	-0.032058	0.256160	-0.383291	-0.217340	Inf	0.027552	-0.158223
-0.208613	-0.400276	-0.158312	0.029892	-0.565290	-0.127650	-0.149669	0.027552	Inf	0.025928
-0.308954	-0.174383	-0.174042	-0.132340	0.103015	0.040867	0.040275	-0.158223	0.025928	Inf
