Inf	0.323344	0.435315	-0.113454	0.221841	0.285154	-0.153525	-0.080394	-0.251435	-0.171179
0.323344	Inf	0.192874	-0.086604	-0.136402	0.263461	-0.165597	0.094756	-0.128561	-0.207150
0.435315	0.192874	Inf	-0.178111	0.207785	0.061727	-0.118409	-0.473571	-0.427358	-0.299525
-0.113454	-0.086604	-0.178111	Inf	0.082370	-0.313598	-0.471098	-0.145800	-0.022384	-0.065391
0.221841	-0.136402	0.207785	0.082370	Inf	0.018274	0.156504	0.004425	-0.536522	-0.163756
0.285154	0.263461	0.061727	-0.313598	0.018274	Inf	0.386697	0.136653	-0.342337	-0.328105
-0.153525	-0.165597	-0.118409	-0.471098	0.156504	0.386697	Inf	0.397472	-0.072706	-0.278594
-0.080394	0.094756	-0.473571	-0.145800	0.004425	0.136653	0.397472	Inf	0.141422	-0.060412
-0.251435	-0.128561	-0.427358	-0.022384	-0.536522	-0.342337	-0.072706	0.141422	Inf	0.205664
-0.171179	-0.207150	-0.299525	-0.065391	-0.163756	-0.328105	-0.278594	-0.060412	0.205664	Inf
