Inf	0.413668	-0.082856	-0.159009	0.468279	0.096506	0.244811	0.380715	-0.039177	-0.221149
0.413668	Inf	0.292923	-0.045279	0.380135	-0.136493	-0.080515	0.020912	0.119884	-0.024897
-0.082856	0.292923	Inf	-0.491807	-0.050858	0.288596	0.158160	-0.409394	-0.191082	-0.130144
-0.159009	-0.045279	-0.491807	Inf	0.227870	-0.508595	-0.381767	0.258805	0.130564	0.093238
0.468279	0.380135	-0.050858	0.227870	Inf	-0.079737	-0.086412	0.212409	-0.163572	-0.018655
0.096506	-0.136493	0.288596	-0.508595	-0.079737	Inf	0.481402	-0.471031	-0.552578	-0.081683
0.244811	-0.080515	0.158160	-0.381767	-0.086412	0.481402	Inf	-0.056067	0.007843	-0.156643
0.380715	0.020912	-0.409394	0.258805	0.212409	-0.471031	-0.056067	Inf	0.205938	-0.338973
-0.039177	0.119884	-0.191082	0.130564	-0.163572	-0.552578	0.007843	0.205938	Inf	0.144734
-0.221149	-0.024897	-0.130144	0.093238	-0.018655	-0.081683	-0.156643	-0.338973	0.144734	Inf
