Inf	-0.787479	1.010652	-0.204787	-0.386405	-0.697849	-0.666650	-0.028528	-0.456435	-0.250482
-0.787479	Inf	-0.422012	-0.031339	0.402538	0.438043	0.471749	-0.122976	0.095001	0.367767
1.010652	-0.422012	Inf	-0.040507	-0.004176	-0.459093	-0.652384	-0.496198	-0.655855	-0.330563
-0.204787	-0.031339	-0.040507	Inf	0.359331	0.074385	-0.108591	0.073839	-0.173170	-0.717621
-0.386405	0.402538	-0.004176	0.359331	Inf	0.119263	-0.138104	-0.173856	-0.014777	-0.036509
-0.697849	0.438043	-0.459093	0.074385	0.119263	Inf	0.692329	0.010300	0.316354	-0.023923
-0.666650	0.471749	-0.652384	-0.108591	-0.138104	0.692329	Inf	0.078351	0.287887	0.278166
-0.028528	-0.122976	-0.496198	0.073839	-0.173856	0.010300	0.078351	Inf	0.556700	-0.001278
-0.456435	0.095001	-0.655855	-0.173170	-0.014777	0.316354	0.287887	0.556700	Inf	0.342569
-0.250482	0.367767	-0.330563	-0.717621	-0.036509	-0.023923	0.278166	-0.001278	0.342569	Inf
