Inf	0.451832	0.439074	0.154398	-0.152273	-0.419527	-0.297055	0.108983	-0.293498	-0.354474
0.451832	Inf	0.157032	0.036981	0.117728	-0.108976	-0.145506	0.207131	-0.175386	-0.116510
0.439074	0.157032	Inf	-0.036280	-0.331591	-0.317771	-0.642481	-0.710661	-0.156062	-0.180722
0.154398	0.036981	-0.036280	Inf	-0.213850	-0.601161	-0.370614	-0.002033	-0.007610	0.238917
-0.152273	0.117728	-0.331591	-0.213850	Inf	0.642804	0.296394	0.124858	-0.575904	-0.047802
-0.419527	-0.108976	-0.317771	-0.601161	0.642804	Inf	0.762445	0.047451	-0.179538	-0.140520
-0.297055	-0.145506	-0.642481	-0.370614	0.296394	0.762445	Inf	0.419775	0.042595	-0.048747
0.108983	0.207131	-0.710661	-0.002033	0.124858	0.047451	0.419775	Inf	0.109351	-0.059587
-0.293498	-0.175386	-0.156062	-0.007610	-0.575904	-0.179538	0.042595	0.109351	Inf	0.158985
-0.354474	-0.116510	-0.180722	0.238917	-0.047802	-0.140520	-0.048747	-0.059587	0.158985	Inf
