Inf	0.603118	0.381509	-0.155697	0.016842	-0.105951	0.254541	0.398786	-0.119485	-0.131051
0.603118	Inf	0.328190	0.025655	0.308586	-0.069096	0.034011	0.213218	-0.176942	-0.271209
0.381509	0.328190	Inf	-0.260822	0.102259	0.287358	0.019973	-0.090056	-0.174899	-0.361121
-0.155697	0.025655	-0.260822	Inf	0.307274	0.084333	-0.510669	-0.117714	-0.381523	0.022194
0.016842	0.308586	0.102259	0.307274	Inf	0.383849	-0.090076	0.004785	-0.884661	-0.165518
-0.105951	-0.069096	0.287358	0.084333	0.383849	Inf	0.234812	-0.024777	-0.344576	-0.326026
0.254541	0.034011	0.019973	-0.510669	-0.090076	0.234812	Inf	0.214737	0.110636	-0.172497
0.398786	0.213218	-0.090056	-0.117714	0.004785	-0.024777	0.214737	Inf	0.048856	-0.175358
-0.119485	-0.176942	-0.174899	-0.381523	-0.884661	-0.344576	0.110636	0.048856	Inf	0.217500
-0.131051	-0.271209	-0.361121	0.022194	-0.165518	-0.326026	-0.172497	-0.175358	0.217500	Inf
