Inf	0.314030	0.302910	-0.287991	-0.432820	0.128426	-0.047178	0.341946	-0.185265	-0.214380
0.314030	Inf	0.102967	-0.260217	-0.187291	0.000284	-0.175395	0.186347	0.222473	-0.022911
0.302910	0.102967	Inf	-0.241346	-0.008460	-0.049590	-0.028372	-0.250109	-0.442010	-0.447507
-0.287991	-0.260217	-0.241346	Inf	0.121070	-0.476771	-0.318614	0.014738	-0.286550	-0.253319
-0.432820	-0.187291	-0.008460	0.121070	Inf	0.038254	0.063810	-0.339390	-0.361983	-0.099615
0.128426	0.000284	-0.049590	-0.476771	0.038254	Inf	0.528498	0.244676	-0.125487	0.120032
-0.047178	-0.175395	-0.028372	-0.318614	0.063810	0.528498	Inf	0.162480	0.018327	-0.006447
0.341946	0.186347	-0.250109	0.014738	-0.339390	0.244676	0.162480	Inf	0.169263	-0.192186
-0.185265	0.222473	-0.442010	-0.286550	-0.361983	-0.125487	0.018327	0.169263	Inf	0.295009
-0.214380	-0.022911	-0.447507	-0.253319	-0.099615	0.120032	-0.006447	-0.192186	0.295009	Inf
