Inf	0.642678	0.391132	-0.208824	0.222766	0.124867	-0.039474	0.085556	0.019994	-0.462282
0.642678	Inf	0.461954	-0.124716	0.173693	0.073643	-0.162091	0.208947	0.116868	-0.498430
0.391132	0.461954	Inf	-0.121326	-0.025397	0.142465	-0.057492	-0.173302	-0.198321	-0.293417
-0.208824	-0.124716	-0.121326	Inf	0.231504	-0.394750	-0.536013	-0.246110	0.065807	0.197302
0.222766	0.173693	-0.025397	0.231504	Inf	0.185172	-0.176071	-0.116686	-0.372433	0.046545
0.124867	0.073643	0.142465	-0.394750	0.185172	Inf	0.496619	0.226990	-0.337520	-0.050262
-0.039474	-0.162091	-0.057492	-0.536013	-0.176071	0.496619	Inf	0.068578	-0.208128	-0.245668
0.085556	0.208947	-0.173302	-0.246110	-0.116686	0.226990	0.068578	Inf	0.127655	-0.188502
0.019994	0.116868	-0.198321	0.065807	-0.372433	-0.337520	-0.208128	0.127655	Inf	-0.152959
-0.462282	-0.498430	-0.293417	0.197302	0.046545	-0.050262	-0.245668	-0.188502	-0.152959	Inf
