Inf	0.238201	-0.026848	0.074837	0.115232	-0.043138	0.105403	0.040095	0.046666	-0.176493
0.238201	Inf	0.248971	0.036714	0.310309	0.087020	-0.166467	-0.153651	-0.266906	-0.293726
-0.026848	0.248971	Inf	-0.110586	0.131830	0.119754	-0.259556	-0.592400	-0.401189	0.051898
0.074837	0.036714	-0.110586	Inf	-0.064381	-0.188843	-0.426444	-0.075856	0.226919	-0.237250
0.115232	0.310309	0.131830	-0.064381	Inf	0.354899	0.066662	0.077068	-0.786695	-0.324144
-0.043138	0.087020	0.119754	-0.188843	0.354899	Inf	0.625716	0.068457	-0.606351	-0.162580
0.105403	-0.166467	-0.259556	-0.426444	0.066662	0.625716	Inf	0.372327	-0.147208	-0.094875
0.040095	-0.153651	-0.592400	-0.075856	0.077068	0.068457	0.372327	Inf	0.206479	-0.392438
0.046666	-0.266906	-0.401189	0.226919	-0.786695	-0.606351	-0.147208	0.206479	Inf	0.042356
-0.176493	-0.293726	0.051898	-0.237250	-0.324144	-0.162580	-0.094875	-0.392438	0.042356	Inf
