Inf	0.508316	0.227900	-0.197089	0.271059	0.110901	0.205848	0.220301	-0.235913	-0.141964
0.508316	Inf	0.030493	-0.042398	0.379450	-0.076515	-0.069971	0.262342	-0.037829	0.003679
0.227900	0.030493	Inf	-0.186136	0.017583	0.282709	0.195212	-0.470367	-0.222150	-0.389388
-0.197089	-0.042398	-0.186136	Inf	-0.159009	-0.243174	-0.372773	0.006274	0.287901	-0.146150
0.271059	0.379450	0.017583	-0.159009	Inf	0.062463	-0.113929	0.094374	-0.287930	-0.122001
0.110901	-0.076515	0.282709	-0.243174	0.062463	Inf	0.354181	-0.171470	-0.204381	-0.256898
0.205848	-0.069971	0.195212	-0.372773	-0.113929	0.354181	Inf	-0.020908	-0.165129	-0.066152
0.220301	0.262342	-0.470367	0.006274	0.094374	-0.171470	-0.020908	Inf	0.210454	-0.105746
-0.235913	-0.037829	-0.222150	0.287901	-0.287930	-0.204381	-0.165129	0.210454	Inf	-0.094208
-0.141964	0.003679	-0.389388	-0.146150	-0.122001	-0.256898	-0.066152	-0.105746	-0.094208	Inf
