Inf	0.711231	0.519375	-0.538965	-0.519857	0.205788	0.352171	0.223903	0.078155	-0.364620
0.711231	Inf	0.131022	-0.281858	-0.131335	0.262132	0.406866	0.194519	0.266598	-0.263848
0.519375	0.131022	Inf	-0.364624	-0.338472	0.276721	0.239574	-0.334438	-0.299659	-0.291015
-0.538965	-0.281858	-0.364624	Inf	0.242183	-0.417476	-0.286599	-0.078672	-0.132524	0.371098
-0.519857	-0.131335	-0.338472	0.242183	Inf	-0.343788	-0.323326	-0.033341	-0.168868	0.123818
0.205788	0.262132	0.276721	-0.417476	-0.343788	Inf	0.380857	-0.197709	-0.059930	-0.276579
0.352171	0.406866	0.239574	-0.286599	-0.323326	0.380857	Inf	0.029470	0.017986	-0.099486
0.223903	0.194519	-0.334438	-0.078672	-0.033341	-0.197709	0.029470	Inf	0.363179	-0.141815
0.078155	0.266598	-0.299659	-0.132524	-0.168868	-0.059930	0.017986	0.363179	Inf	0.126166
-0.364620	-0.263848	-0.291015	0.371098	0.123818	-0.276579	-0.099486	-0.141815	0.126166	Inf
