Inf	0.299566	0.431055	0.092528	-0.151118	-0.270048	-0.318875	-0.006230	0.067329	-0.276481
0.299566	Inf	0.465503	0.024019	0.185223	0.180999	-0.401368	0.009322	-0.362722	-0.304522
0.431055	0.465503	Inf	-0.189182	-0.061797	-0.042933	-0.383599	-0.259829	-0.022466	-0.153804
0.092528	0.024019	-0.189182	Inf	0.161673	0.116843	-0.490145	-0.343823	-0.246670	-0.123836
-0.151118	0.185223	-0.061797	0.161673	Inf	0.853895	-0.018843	-0.292062	-0.647045	-0.147343
-0.270048	0.180999	-0.042933	0.116843	0.853895	Inf	0.054322	-0.333501	-0.644008	-0.164744
-0.318875	-0.401368	-0.383599	-0.490145	-0.018843	0.054322	Inf	0.265226	0.275156	0.223079
-0.006230	0.009322	-0.259829	-0.343823	-0.292062	-0.333501	0.265226	Inf	0.319756	-0.253653
0.067329	-0.362722	-0.022466	-0.246670	-0.647045	-0.644008	0.275156	0.319756	Inf	0.200874
-0.276481	-0.304522	-0.153804	-0.123836	-0.147343	-0.164744	0.223079	-0.253653	0.200874	Inf
