Inf	0.445363	0.739726	-0.066622	0.213933	-0.084905	-0.153578	0.077894	-0.240039	-0.226852
0.445363	Inf	0.359455	-0.149191	0.344796	0.283278	0.033353	-0.097876	-0.112643	-0.079794
0.739726	0.359455	Inf	0.049456	0.263370	0.051276	-0.277254	-0.224307	-0.503675	-0.197825
-0.066622	-0.149191	0.049456	Inf	0.208967	-0.388894	-0.490665	-0.094315	-0.254834	-0.068057
0.213933	0.344796	0.263370	0.208967	Inf	0.067871	-0.094700	0.173757	-0.550665	-0.319035
-0.084905	0.283278	0.051276	-0.388894	0.067871	Inf	0.585759	-0.226202	-0.116768	-0.081969
-0.153578	0.033353	-0.277254	-0.490665	-0.094700	0.585759	Inf	0.050345	0.035733	0.045531
0.077894	-0.097876	-0.224307	-0.094315	0.173757	-0.226202	0.050345	Inf	0.181072	-0.369917
-0.240039	-0.112643	-0.503675	-0.254834	-0.550665	-0.116768	0.035733	0.181072	Inf	0.145208
-0.226852	-0.079794	-0.197825	-0.068057	-0.319035	-0.081969	0.045531	-0.369917	0.145208	Inf
