Inf	0.404310	0.305497	-0.228893	-0.240145	0.248844	0.270582	0.162222	-0.196646	-0.546790
0.404310	Inf	0.604644	-0.402884	0.039618	0.297472	0.099734	-0.117134	-0.323521	-0.254916
0.305497	0.604644	Inf	-0.057680	0.193279	0.041818	-0.219731	-0.562276	-0.715382	-0.105161
-0.228893	-0.402884	-0.057680	Inf	0.241207	-0.653478	-0.656777	-0.254388	0.019566	0.096486
-0.240145	0.039618	0.193279	0.241207	Inf	0.120922	-0.171341	-0.595235	-0.642594	0.167817
0.248844	0.297472	0.041818	-0.653478	0.120922	Inf	0.650096	0.137255	-0.224364	-0.396831
0.270582	0.099734	-0.219731	-0.656777	-0.171341	0.650096	Inf	0.371853	0.086074	-0.344475
0.162222	-0.117134	-0.562276	-0.254388	-0.595235	0.137255	0.371853	Inf	0.461306	-0.242020
-0.196646	-0.323521	-0.715382	0.019566	-0.642594	-0.224364	0.086074	0.461306	Inf	-0.075036
-0.546790	-0.254916	-0.105161	0.096486	0.167817	-0.396831	-0.344475	-0.242020	-0.075036	Inf
