Inf	0.412567	0.146175	-0.111720	-0.176437	-0.043667	-0.237495	0.279970	-0.169499	-0.117418
0.412567	Inf	0.226026	0.039009	0.022535	-0.123914	-0.090448	0.152691	0.012129	-0.554869
0.146175	0.226026	Inf	-0.054651	-0.306821	0.374899	-0.134981	-0.305858	-0.070810	-0.048009
-0.111720	0.039009	-0.054651	Inf	0.137222	-0.093716	-0.390686	-0.094355	-0.194012	0.069279
-0.176437	0.022535	-0.306821	0.137222	Inf	-0.239825	-0.087026	0.069269	-0.398765	-0.116867
-0.043667	-0.123914	0.374899	-0.093716	-0.239825	Inf	0.261197	-0.501466	-0.196972	0.151888
-0.237495	-0.090448	-0.134981	-0.390686	-0.087026	0.261197	Inf	-0.169122	0.108981	-0.090654
0.279970	0.152691	-0.305858	-0.094355	0.069269	-0.501466	-0.169122	Inf	0.185217	-0.270119
-0.169499	0.012129	-0.070810	-0.194012	-0.398765	-0.196972	0.108981	0.185217	Inf	0.018601
-0.117418	-0.554869	-0.048009	0.069279	-0.116867	0.151888	-0.090654	-0.270119	0.018601	Inf
