Inf	0.239317	0.027020	0.045482	0.061979	-0.173365	-0.034189	0.622703	-0.227844	-0.135797
0.239317	Inf	0.332417	0.008352	0.259046	0.026719	-0.021038	-0.035316	-0.082490	-0.465234
0.027020	0.332417	Inf	0.015087	0.487256	-0.139979	-0.175273	-0.327961	-0.452210	-0.321337
0.045482	0.008352	0.015087	Inf	0.215288	0.038323	-0.582947	0.012774	-0.115242	-0.140672
0.061979	0.259046	0.487256	0.215288	Inf	0.337013	-0.042811	-0.286134	-0.756765	-0.333269
-0.173365	0.026719	-0.139979	0.038323	0.337013	Inf	0.272397	-0.238196	-0.171224	-0.087132
-0.034189	-0.021038	-0.175273	-0.582947	-0.042811	0.272397	Inf	-0.016787	-0.023752	0.174623
0.622703	-0.035316	-0.327961	0.012774	-0.286134	-0.238196	-0.016787	Inf	0.013447	-0.010043
-0.227844	-0.082490	-0.452210	-0.115242	-0.756765	-0.171224	-0.023752	0.013447	Inf	-0.010395
-0.135797	-0.465234	-0.321337	-0.140672	-0.333269	-0.087132	0.174623	-0.010043	-0.010395	Inf
