Inf	-0.031280	0.565190	-0.201923	-0.009559	-0.076107	-0.013221	-0.190083	-0.453888	-0.030104
-0.031280	Inf	0.414943	-0.052934	-0.425143	0.093994	0.087834	-0.138986	-0.006302	-0.579747
0.565190	0.414943	Inf	-0.129888	-0.389997	0.203791	0.163911	-0.840474	-0.402981	-0.394496
-0.201923	-0.052934	-0.129888	Inf	0.186253	-0.170059	-0.226377	0.066382	-0.250303	-0.240203
-0.009559	-0.425143	-0.389997	0.186253	Inf	-0.108419	-0.226013	0.249646	-0.259075	0.392522
-0.076107	0.093994	0.203791	-0.170059	-0.108419	Inf	0.570960	-0.370120	-0.175234	-0.115622
-0.013221	0.087834	0.163911	-0.226377	-0.226013	0.570960	Inf	-0.165497	0.017161	0.023333
-0.190083	-0.138986	-0.840474	0.066382	0.249646	-0.370120	-0.165497	Inf	0.263392	0.148904
-0.453888	-0.006302	-0.402981	-0.250303	-0.259075	-0.175234	0.017161	0.263392	Inf	0.149369
-0.030104	-0.579747	-0.394496	-0.240203	0.392522	-0.115622	0.023333	0.148904	0.149369	Inf
