Inf	0.498560	0.129153	0.007686	-0.165102	0.045045	-0.005692	0.270163	-0.287315	-0.514834
0.498560	Inf	0.047807	-0.154343	-0.208471	-0.140978	0.052980	0.082505	0.149983	-0.063365
0.129153	0.047807	Inf	-0.154588	0.015980	-0.141867	-0.400862	-0.562611	-0.293290	-0.273936
0.007686	-0.154343	-0.154588	Inf	0.163356	-0.201989	-0.465009	-0.129589	0.036508	0.015220
-0.165102	-0.208471	0.015980	0.163356	Inf	0.249047	-0.284671	-0.221386	-0.403345	0.243850
0.045045	-0.140978	-0.141867	-0.201989	0.249047	Inf	0.407287	0.288484	-0.158378	-0.330601
-0.005692	0.052980	-0.400862	-0.465009	-0.284671	0.407287	Inf	0.492121	0.111633	-0.171981
0.270163	0.082505	-0.562611	-0.129589	-0.221386	0.288484	0.492121	Inf	0.027147	-0.220723
-0.287315	0.149983	-0.293290	0.036508	-0.403345	-0.158378	0.111633	0.027147	Inf	0.027532
-0.514834	-0.063365	-0.273936	0.015220	0.243850	-0.330601	-0.171981	-0.220723	0.027532	Inf
