Inf	0.873794	0.695745	-0.187744	-0.078450	-0.113424	0.025745	0.441196	-0.333282	-0.427737
0.873794	Inf	0.478711	-0.090600	-0.100345	0.005408	0.044867	0.425382	-0.204026	-0.288452
0.695745	0.478711	Inf	-0.146109	-0.143280	-0.238134	-0.240471	-0.173874	-0.254239	-0.068662
-0.187744	-0.090600	-0.146109	Inf	-0.071867	-0.062720	-0.518168	-0.084447	0.189224	-0.098123
-0.078450	-0.100345	-0.143280	-0.071867	Inf	0.086739	0.068259	-0.012869	-0.433216	-0.014814
-0.113424	0.005408	-0.238134	-0.062720	0.086739	Inf	0.373557	-0.023543	-0.299644	-0.227197
0.025745	0.044867	-0.240471	-0.518168	0.068259	0.373557	Inf	0.155330	-0.400883	-0.228634
0.441196	0.425382	-0.173874	-0.084447	-0.012869	-0.023543	0.155330	Inf	-0.044968	-0.290389
-0.333282	-0.204026	-0.254239	0.189224	-0.433216	-0.299644	-0.400883	-0.044968	Inf	0.208115
-0.427737	-0.288452	-0.068662	-0.098123	-0.014814	-0.227197	-0.228634	-0.290389	0.208115	Inf
