Inf	0.556013	0.564192	-0.160748	0.059478	0.276418	0.055443	0.111118	-0.267738	-0.350942
0.556013	Inf	0.692860	-0.119010	0.318316	0.520159	-0.101204	0.039358	-0.302146	-0.262821
0.564192	0.692860	Inf	-0.375381	0.164690	0.459368	-0.057934	-0.133918	-0.320831	-0.293568
-0.160748	-0.119010	-0.375381	Inf	-0.248012	-0.237671	-0.408206	-0.130461	-0.168705	-0.112021
0.059478	0.318316	0.164690	-0.248012	Inf	0.342560	0.232924	0.060082	-0.387309	-0.128683
0.276418	0.520159	0.459368	-0.237671	0.342560	Inf	0.131283	-0.276269	-0.532268	-0.443933
0.055443	-0.101204	-0.057934	-0.408206	0.232924	0.131283	Inf	0.362186	-0.009334	-0.148342
0.111118	0.039358	-0.133918	-0.130461	0.060082	-0.276269	0.362186	Inf	0.290081	-0.103704
-0.267738	-0.302146	-0.320831	-0.168705	-0.387309	-0.532268	-0.009334	0.290081	Inf	0.232059
-0.350942	-0.262821	-0.293568	-0.112021	-0.128683	-0.443933	-0.148342	-0.103704	0.232059	Inf
