Inf	0.288064	0.629823	-0.137305	-0.270074	-0.199342	-0.033079	0.309862	-0.263769	-0.412937
0.288064	Inf	0.507386	0.011282	0.017826	0.058279	0.404951	-0.059113	-0.325469	-0.609849
0.629823	0.507386	Inf	0.007601	0.094071	0.039755	-0.002966	-0.192472	-0.684868	-0.765547
-0.137305	0.011282	0.007601	Inf	0.353709	0.099418	-0.213147	0.110602	-0.306496	-0.103420
-0.270074	0.017826	0.094071	0.353709	Inf	0.328705	-0.065230	-0.039825	-0.338676	-0.114654
-0.199342	0.058279	0.039755	0.099418	0.328705	Inf	0.341594	-0.061218	-0.233227	-0.194211
-0.033079	0.404951	-0.002966	-0.213147	-0.065230	0.341594	Inf	0.038930	-0.082870	-0.304225
0.309862	-0.059113	-0.192472	0.110602	-0.039825	-0.061218	0.038930	Inf	0.085657	-0.057762
-0.263769	-0.325469	-0.684868	-0.306496	-0.338676	-0.233227	-0.082870	0.085657	Inf	0.516765
-0.412937	-0.609849	-0.765547	-0.103420	-0.114654	-0.194211	-0.304225	-0.057762	0.516765	Inf
