Inf	0.332755	0.560809	0.067436	0.430833	0.336114	-0.441595	-0.421295	-0.174960	0.118050
0.332755	Inf	-0.087242	0.105096	-0.099544	-0.231219	-0.335626	-0.009451	-0.129472	0.578795
0.560809	-0.087242	Inf	-0.086251	0.226643	0.327264	-0.069569	-0.152131	-0.016189	-0.057454
0.067436	0.105096	-0.086251	Inf	-0.149089	0.187831	0.121473	0.000914	-0.237752	0.424391
0.430833	-0.099544	0.226643	-0.149089	Inf	0.381388	-0.562851	-0.336969	-0.359780	-0.005257
0.336114	-0.231219	0.327264	0.187831	0.381388	Inf	-0.080036	-0.191508	-0.237745	-0.075616
-0.441595	-0.335626	-0.069569	0.121473	-0.562851	-0.080036	Inf	0.295150	0.065356	-0.141580
-0.421295	-0.009451	-0.152131	0.000914	-0.336969	-0.191508	0.295150	Inf	0.208877	-0.234631
-0.174960	-0.129472	-0.016189	-0.237752	-0.359780	-0.237745	0.065356	0.208877	Inf	-0.605763
0.118050	0.578795	-0.057454	0.424391	-0.005257	-0.075616	-0.141580	-0.234631	-0.605763	Inf
