Inf	0.219586	0.249458	0.052256	-0.113880	0.148722	-0.177689	0.271359	-0.095636	-0.323471
0.219586	Inf	0.163433	0.074692	-0.130678	-0.038208	-0.185947	0.172567	-0.085735	-0.331609
0.249458	0.163433	Inf	-0.080679	-0.227225	0.059320	0.032928	-0.303558	-0.495933	-0.436158
0.052256	0.074692	-0.080679	Inf	-0.159993	-0.622520	-0.578150	-0.037772	-0.256780	-0.141658
-0.113880	-0.130678	-0.227225	-0.159993	Inf	0.430445	-0.037533	0.049991	-0.305816	0.410182
0.148722	-0.038208	0.059320	-0.622520	0.430445	Inf	0.426880	-0.085531	-0.164867	0.031626
-0.177689	-0.185947	0.032928	-0.578150	-0.037533	0.426880	Inf	-0.001695	0.165922	0.027174
0.271359	0.172567	-0.303558	-0.037772	0.049991	-0.085531	-0.001695	Inf	0.169648	-0.093952
-0.095636	-0.085735	-0.495933	-0.256780	-0.305816	-0.164867	0.165922	0.169648	Inf	0.065629
-0.323471	-0.331609	-0.436158	-0.141658	0.410182	0.031626	0.027174	-0.093952	0.065629	Inf
