Inf	0.180788	0.558456	-0.409232	-0.028298	-0.073886	0.258396	-0.003430	-0.048821	0.065494
0.180788	Inf	0.028234	-0.260017	0.345540	0.195348	0.037954	0.152380	-0.083539	0.055059
0.558456	0.028234	Inf	-0.326494	-0.044097	-0.181167	-0.163026	-0.229029	-0.015222	0.079473
-0.409232	-0.260017	-0.326494	Inf	0.118216	-0.093999	-0.354361	-0.071355	-0.137492	-0.398419
-0.028298	0.345540	-0.044097	0.118216	Inf	0.562697	-0.075914	-0.060214	-0.496620	-0.339948
-0.073886	0.195348	-0.181167	-0.093999	0.562697	Inf	0.229426	-0.016378	-0.521699	-0.337457
0.258396	0.037954	-0.163026	-0.354361	-0.075914	0.229426	Inf	0.056116	-0.263801	-0.011929
-0.003430	0.152380	-0.229029	-0.071355	-0.060214	-0.016378	0.056116	Inf	-0.067097	-0.248287
-0.048821	-0.083539	-0.015222	-0.137492	-0.496620	-0.521699	-0.263801	-0.067097	Inf	0.404200
0.065494	0.055059	0.079473	-0.398419	-0.339948	-0.337457	-0.011929	-0.248287	0.404200	Inf
