Inf	0.332353	0.882749	-0.334167	0.444890	0.073726	-0.293985	-0.345934	-0.669229	-0.187982
0.332353	Inf	0.419170	-0.115756	0.364966	0.361234	0.175463	0.092944	-0.352986	-0.335976
0.882749	0.419170	Inf	-0.309264	0.362522	0.185040	-0.312946	-0.586758	-0.718003	-0.252081
-0.334167	-0.115756	-0.309264	Inf	-0.109167	-0.266878	-0.222461	-0.131484	-0.017094	0.134158
0.444890	0.364966	0.362522	-0.109167	Inf	0.432149	-0.034864	-0.111864	-0.721282	-0.150636
0.073726	0.361234	0.185040	-0.266878	0.432149	Inf	0.381307	0.022001	-0.324567	-0.267608
-0.293985	0.175463	-0.312946	-0.222461	-0.034864	0.381307	Inf	0.484150	0.314074	-0.252047
-0.345934	0.092944	-0.586758	-0.131484	-0.111864	0.022001	0.484150	Inf	0.442777	-0.013326
-0.669229	-0.352986	-0.718003	-0.017094	-0.721282	-0.324567	0.314074	0.442777	Inf	0.009842
-0.187982	-0.335976	-0.252081	0.134158	-0.150636	-0.267608	-0.252047	-0.013326	0.009842	Inf
