Inf	0.381080	0.261770	-0.314165	0.130194	0.101883	-0.001511	0.122316	-0.280210	-0.147043
0.381080	Inf	0.122610	-0.017490	0.447631	-0.235183	-0.177551	0.157495	0.026029	-0.117324
0.261770	0.122610	Inf	0.160391	0.087746	0.226695	-0.234782	-0.354189	-0.461345	-0.123600
-0.314165	-0.017490	0.160391	Inf	0.037306	0.002305	-0.157556	-0.144909	-0.320126	-0.440822
0.130194	0.447631	0.087746	0.037306	Inf	0.021614	-0.463826	-0.092128	-0.381292	0.031457
0.101883	-0.235183	0.226695	0.002305	0.021614	Inf	0.187918	-0.071008	-0.326536	-0.349266
-0.001511	-0.177551	-0.234782	-0.157556	-0.463826	0.187918	Inf	0.280998	0.276678	-0.226627
0.122316	0.157495	-0.354189	-0.144909	-0.092128	-0.071008	0.280998	Inf	0.287373	-0.157106
-0.280210	0.026029	-0.461345	-0.320126	-0.381292	-0.326536	0.276678	0.287373	Inf	0.432035
-0.147043	-0.117324	-0.123600	-0.440822	0.031457	-0.349266	-0.226627	-0.157106	0.432035	Inf
