Inf	0.106059	0.138132	-0.272524	-0.011535	0.095138	-0.010651	0.102381	-0.104554	0.018526
0.106059	Inf	0.369472	-0.075650	0.435194	0.496292	0.009141	-0.273093	-0.446333	-0.409966
0.138132	0.369472	Inf	-0.529533	-0.007714	0.337803	-0.374557	-0.282819	-0.283971	-0.091045
-0.272524	-0.075650	-0.529533	Inf	0.290057	-0.358271	-0.290472	0.213917	-0.091520	-0.056460
-0.011535	0.435194	-0.007714	0.290057	Inf	0.132199	-0.067577	-0.075457	-0.357647	-0.156060
0.095138	0.496292	0.337803	-0.358271	0.132199	Inf	0.359527	-0.196415	-0.520785	-0.302502
-0.010651	0.009141	-0.374557	-0.290472	-0.067577	0.359527	Inf	0.089315	0.152206	-0.122939
0.102381	-0.273093	-0.282819	0.213917	-0.075457	-0.196415	0.089315	Inf	0.411636	0.177292
-0.104554	-0.446333	-0.283971	-0.091520	-0.357647	-0.520785	0.152206	0.411636	Inf	0.355202
0.018526	-0.409966	-0.091045	-0.056460	-0.156060	-0.302502	-0.122939	0.177292	0.355202	Inf
