Inf	0.218696	0.264890	-0.060085	-0.262413	-0.260783	0.326367	0.090499	0.128438	-0.432201
0.218696	Inf	0.073676	0.033231	0.003828	0.003847	0.304795	-0.148991	-0.021794	-0.268058
0.264890	0.073676	Inf	-0.213651	0.043288	0.067940	0.144442	-0.286382	-0.263573	-0.229727
-0.060085	0.033231	-0.213651	Inf	0.148587	-0.437690	-0.424904	-0.035909	-0.148601	-0.041335
-0.262413	0.003828	0.043288	0.148587	Inf	0.291713	-0.015644	0.010049	-0.458019	0.039226
-0.260783	0.003847	0.067940	-0.437690	0.291713	Inf	0.423855	-0.073098	-0.245124	0.020879
0.326367	0.304795	0.144442	-0.424904	-0.015644	0.423855	Inf	0.145272	-0.091414	-0.497670
0.090499	-0.148991	-0.286382	-0.035909	0.010049	-0.073098	0.145272	Inf	0.052055	-0.419611
0.128438	-0.021794	-0.263573	-0.148601	-0.458019	-0.245124	-0.091414	0.052055	Inf	0.009484
-0.432201	-0.268058	-0.229727	-0.041335	0.039226	0.020879	-0.497670	-0.419611	0.009484	Inf
