Inf	0.048582	0.075180	0.030285	0.074288	-0.039408	0.093910	0.199169	0.005946	-0.148222
0.048582	Inf	0.087757	-0.205263	0.045520	0.058338	0.059663	-0.104178	-0.065949	0.064632
0.075180	0.087757	Inf	-0.484083	-0.254203	-0.025758	-0.183719	-0.256607	-0.156627	-0.298665
0.030285	-0.205263	-0.484083	Inf	0.061433	-0.286487	-0.154888	0.226926	-0.151592	0.138654
0.074288	0.045520	-0.254203	0.061433	Inf	0.406193	0.237035	-0.079564	-0.547583	-0.092116
-0.039408	0.058338	-0.025758	-0.286487	0.406193	Inf	0.420222	-0.065509	-0.481925	-0.398207
0.093910	0.059663	-0.183719	-0.154888	0.237035	0.420222	Inf	0.522796	-0.209882	-0.532418
0.199169	-0.104178	-0.256607	0.226926	-0.079564	-0.065509	0.522796	Inf	0.149157	-0.414843
0.005946	-0.065949	-0.156627	-0.151592	-0.547583	-0.481925	-0.209882	0.149157	Inf	0.243941
-0.148222	0.064632	-0.298665	0.138654	-0.092116	-0.398207	-0.532418	-0.414843	0.243941	Inf
