Inf	0.309956	0.418837	0.000238	0.024801	-0.145871	-0.173668	0.204286	-0.125458	-0.271933
0.309956	Inf	0.245367	0.084991	0.242043	0.053759	0.358723	0.119032	-0.180535	-0.258129
0.418837	0.245367	Inf	-0.284378	0.475481	-0.007039	-0.106196	-0.533451	-0.468712	-0.285609
0.000238	0.084991	-0.284378	Inf	-0.044618	-0.629085	-0.269019	0.233765	0.014301	-0.106283
0.024801	0.242043	0.475481	-0.044618	Inf	0.013260	0.210008	-0.228413	-0.500584	-0.113503
-0.145871	0.053759	-0.007039	-0.629085	0.013260	Inf	0.317237	-0.311735	-0.324911	0.247208
-0.173668	0.358723	-0.106196	-0.269019	0.210008	0.317237	Inf	0.143467	-0.094645	-0.106325
0.204286	0.119032	-0.533451	0.233765	-0.228413	-0.311735	0.143467	Inf	0.260790	-0.257382
-0.125458	-0.180535	-0.468712	0.014301	-0.500584	-0.324911	-0.094645	0.260790	Inf	0.151226
-0.271933	-0.258129	-0.285609	-0.106283	-0.113503	0.247208	-0.106325	-0.257382	0.151226	Inf
